,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,activity
4454,44.5,0.5,17.0,0.71,6.25,1.09,0
4170,44.0,1.41,14.5,0.5,19.0,1.63,1
4171,38.0,3.67,12.25,2.68,16.75,4.02,1
4172,36.33,0.47,16.75,1.09,17.0,4.0,1
4173,31.67,1.25,13.33,3.4,17.25,3.34,1
4174,34.75,5.76,14.5,2.29,14.75,3.27,1
4455,44.5,0.5,18.0,0.0,4.5,0.5,0
4456,44.5,0.5,18.0,0.0,7.5,1.8,0
4457,44.33,0.47,18.33,0.47,9.67,0.94,0
4458,44.5,0.5,17.0,0.71,9.0,1.22,0
4459,44.5,0.5,17.75,0.43,10.5,0.5,0
4460,44.5,0.5,17.75,0.43,9.0,1.0,0
4461,44.5,0.5,18.5,0.87,9.25,0.83,0
4462,44.5,0.5,18.5,0.5,10.0,0.71,0
4463,43.75,0.83,18.5,0.87,8.25,1.3,0
4464,44.0,0.71,17.67,0.47,8.67,0.47,0
4175,38.0,1.58,12.0,2.55,17.0,1.58,1
4176,42.0,1.41,11.0,1.87,19.25,1.3,1
4177,41.25,3.27,10.0,5.0,19.0,2.74,1
4178,35.0,2.16,15.67,0.47,18.0,2.45,1
4179,33.5,1.5,17.0,1.58,14.75,2.49,1
4180,32.5,4.72,16.0,1.0,19.33,2.36,1
4181,38.67,0.47,0.0,0.0,0.0,0.0,1
4182,43.0,0.71,6.33,2.62,20.0,1.41,1
4183,43.0,1.22,9.25,5.93,16.75,3.03,1
4184,33.0,3.0,14.0,5.0,18.75,0.83,1
4465,43.25,0.83,15.5,1.12,8.0,1.0,0
4466,39.0,2.12,12.0,0.0,7.5,1.66,0
4467,37.75,1.3,10.25,1.79,13.0,2.83,0
4468,39.67,0.47,9.0,1.22,17.67,0.47,0
4469,37.75,1.3,15.0,1.87,13.25,3.03,0
4185,33.0,0.0,16.67,1.25,11.0,2.83,1
4186,35.75,2.95,17.0,4.24,17.25,3.11,1
4187,36.0,2.45,15.5,0.5,20.0,1.22,1
4188,41.0,1.22,10.5,3.84,18.0,2.12,1
4189,41.0,3.0,13.25,1.79,18.0,3.67,1
4470,40.25,1.79,18.0,0.0,8.75,0.43,0
4471,44.67,0.47,20.0,0.82,9.75,1.64,0
4472,44.75,0.43,19.5,0.5,9.67,0.47,0
4473,44.5,0.5,18.75,0.83,8.75,0.43,0
4474,43.5,0.5,18.25,0.43,8.5,1.12,0
4475,43.25,0.83,19.25,1.09,8.0,0.71,0
4476,42.75,0.43,19.5,0.5,7.0,1.22,0
4477,44.5,0.5,18.25,0.43,7.0,0.71,0
4478,45.0,0.0,17.0,0.71,9.75,1.79,0
4479,45.0,0.0,15.0,0.0,11.25,0.43,0
4190,31.5,1.5,17.67,4.03,16.67,3.68,1
4191,32.75,4.02,16.75,2.05,15.25,0.43,1
4192,33.33,5.25,13.33,4.5,17.0,2.16,1
4193,39.0,0.0,10.5,2.5,17.75,0.43,1
4194,42.75,1.3,12.33,2.05,18.25,1.79,1
4195,40.25,4.92,9.0,3.56,17.33,2.49,1
4196,33.75,1.3,16.75,1.3,16.0,1.87,1
4197,33.5,2.18,16.25,2.38,14.0,2.45,1
4198,35.25,3.7,15.5,2.06,16.75,4.32,1
4199,38.25,1.3,11.5,1.5,21.0,1.58,1
4200,44.0,1.22,12.0,2.74,17.0,4.74,1
4201,40.5,2.96,11.25,2.86,18.0,2.12,1
4202,35.0,3.0,19.0,1.63,16.67,3.86,1
4203,34.5,3.35,16.67,2.36,16.67,0.94,1
4204,36.25,2.68,15.0,4.36,17.5,3.35,1
4205,40.67,1.25,17.67,1.7,19.67,1.25,1
4206,43.67,0.94,20.0,1.41,13.75,5.89,1
4207,39.0,1.63,14.0,2.83,21.33,1.25,1
4208,36.0,2.12,18.0,1.87,16.33,4.99,1
4209,33.75,2.49,14.75,3.56,17.0,3.67,1
4210,33.67,3.86,14.0,3.74,14.25,5.93,1
4211,40.75,1.3,16.25,4.97,16.5,3.64,1
4212,41.25,2.59,12.75,5.54,13.5,3.2,1
4213,35.0,2.0,17.5,5.5,20.5,3.5,1
4214,33.83,2.34,19.6,1.2,14.6,3.93,1
4215,36.5,2.87,17.5,2.6,17.33,1.25,1
4216,36.67,4.78,14.25,2.77,14.33,2.49,1
4217,41.0,1.22,11.0,3.56,18.75,0.43,1
4218,44.0,1.41,13.33,1.25,19.0,3.39,1
4219,35.5,4.82,15.25,3.11,16.25,4.02,1
4220,33.0,0.0,18.0,0.82,17.5,2.5,1
4221,33.5,4.5,17.5,0.87,17.75,4.55,1
4222,36.0,3.67,10.25,3.7,17.0,4.06,1
4223,42.5,1.8,19.33,1.7,17.0,4.97,1
4224,42.75,1.3,13.75,3.77,12.67,7.93,1
4225,34.25,4.09,15.0,4.3,18.75,1.3,1
4226,31.5,3.35,16.33,1.89,18.0,4.24,1
4227,33.75,6.18,10.5,2.06,18.33,2.05,1
4228,39.67,1.7,15.0,2.0,20.33,0.47,1
4229,44.67,0.47,11.0,3.27,22.0,0.82,1
4230,38.0,6.38,13.75,3.03,20.0,1.0,1
4231,33.0,2.12,15.5,2.87,19.25,1.09,1
4232,34.25,3.7,20.5,4.5,16.5,2.06,1
4233,35.5,3.57,13.75,7.98,18.0,4.74,1
4234,42.0,2.12,17.25,1.92,21.75,0.83,1
4235,43.5,1.5,15.25,2.59,16.0,3.74,1
4236,36.0,1.87,16.67,2.36,17.75,1.64,1
4237,34.0,1.41,15.0,0.82,18.5,0.5,1
4238,35.75,2.77,16.25,2.38,15.25,2.17,1
4239,35.75,2.49,13.75,1.3,16.0,4.58,1
4480,44.5,0.5,15.0,0.0,10.33,0.94,0
4481,44.5,0.5,17.0,1.22,10.0,0.71,0
4482,44.5,0.5,17.75,0.43,12.0,0.0,0
4483,45.0,0.0,18.0,0.0,10.25,0.83,0
4484,45.0,0.0,15.5,0.5,11.67,0.47,0
4485,44.33,0.47,16.0,0.82,12.25,0.43,0
4486,44.5,0.5,17.0,0.71,11.75,0.43,0
4487,44.5,0.5,17.75,0.43,11.25,0.83,0
4488,44.75,0.43,18.0,0.0,11.75,0.43,0
4489,44.75,0.43,17.75,0.43,10.5,1.12,0
4490,44.75,0.43,17.25,0.83,8.75,1.48,0
4491,45.0,0.0,15.0,0.0,10.5,0.5,0
4492,44.4,0.49,15.0,0.0,10.0,1.1,0
4493,44.5,0.5,15.75,0.83,7.0,0.0,0
4494,44.25,0.83,16.67,0.94,6.67,2.62,0
4495,44.25,0.43,15.0,0.0,10.25,1.09,0
4496,44.33,0.47,16.25,1.3,12.0,0.82,0
4497,44.25,0.43,17.75,0.43,11.75,0.43,0
4498,45.0,0.0,18.25,0.43,11.75,0.83,0
4499,44.67,0.47,18.0,0.0,12.75,0.83,0
4240,40.33,1.25,9.0,1.63,17.0,1.0,1
4241,42.0,0.89,15.4,1.62,16.6,3.72,1
4242,34.75,4.76,12.0,5.39,20.0,2.0,1
4243,33.75,1.3,18.5,0.5,14.25,3.34,1
4244,36.0,4.06,16.5,2.5,15.0,3.27,1
4245,37.25,1.64,14.25,1.92,15.0,2.24,1
4246,38.0,1.41,10.0,1.0,22.0,0.0,1
4247,41.4,2.8,12.5,4.39,20.4,1.2,1
4248,35.25,2.28,13.5,2.06,17.0,2.92,1
4249,33.0,2.16,18.25,1.48,12.67,4.19,1
4250,34.25,5.45,17.75,4.09,14.0,4.18,1
4251,34.67,1.89,15.0,3.56,16.75,3.42,1
4252,40.0,1.9,14.4,3.72,18.25,2.17,1
4253,43.0,1.41,15.0,0.0,21.0,0.71,1
4254,41.0,3.24,17.75,3.96,14.5,3.64,1
4500,44.75,0.43,15.75,0.83,13.75,1.48,0
4501,45.0,0.0,12.75,1.3,13.0,2.24,0
4502,45.0,0.0,8.5,2.87,9.75,1.48,0
4503,44.75,0.43,9.25,1.09,8.0,1.87,0
4504,43.75,1.09,8.25,1.3,11.5,1.5,0
4505,42.75,0.43,12.5,1.12,11.0,0.0,0
4506,43.75,0.43,15.0,0.0,8.67,1.25,0
4507,44.5,0.5,15.33,0.47,6.0,0.82,0
4508,45.0,0.0,17.25,0.43,10.5,0.5,0
4509,45.0,0.0,17.75,0.43,10.75,1.09,0
4510,45.0,0.0,17.33,0.47,11.5,0.5,0
4511,44.5,0.5,16.75,0.83,10.25,0.43,0
4512,44.5,0.5,15.75,0.83,9.75,0.43,0
4513,44.5,0.5,17.25,1.3,10.75,1.09,0
4514,44.5,0.5,17.5,0.5,10.5,0.87,0
4515,44.5,0.5,16.75,0.43,8.25,1.3,0
4516,44.5,0.5,16.25,0.83,7.0,1.41,0
4517,44.75,0.43,15.0,0.0,6.33,0.47,0
4518,44.5,0.5,15.0,0.0,7.4,1.02,0
4519,44.75,0.43,15.0,0.0,7.33,1.7,0
4255,35.75,1.64,21.5,2.87,20.75,3.7,1
4256,33.25,2.28,20.5,6.06,12.0,2.55,1
4257,36.0,4.42,17.5,5.5,18.0,5.24,1
4258,40.5,1.5,18.75,2.77,14.0,6.52,1
4259,44.0,1.22,19.0,1.22,15.75,3.34,1
4260,36.75,3.96,17.33,3.86,20.67,2.36,1
4261,33.75,2.49,21.25,0.43,16.5,4.5,1
4262,36.25,3.63,21.25,2.28,14.0,2.74,1
4263,34.25,3.7,10.67,6.94,18.67,1.7,1
4264,41.0,1.41,13.0,2.45,17.0,2.83,1
4520,44.67,0.47,15.0,0.0,6.67,1.89,0
4521,44.67,0.47,15.5,0.87,7.5,0.5,0
4522,44.33,0.47,17.33,0.47,7.25,1.64,0
4523,44.5,0.5,18.0,0.0,9.0,0.71,0
4524,44.5,0.5,18.0,0.0,10.0,0.71,0
4525,44.75,0.43,16.0,1.0,9.25,0.43,0
4526,44.75,0.43,15.33,0.47,10.33,1.25,0
4527,44.5,0.5,15.5,0.5,9.0,1.22,0
4528,44.5,0.5,15.25,0.43,9.5,1.5,0
4529,44.33,0.47,16.0,0.0,11.0,0.82,0
4530,44.5,0.5,15.2,0.4,7.5,2.69,0
4531,44.5,0.5,14.67,0.47,6.67,0.94,0
4532,44.5,0.5,14.25,0.83,6.75,1.09,0
4533,44.67,0.47,15.25,0.43,8.67,1.25,0
4534,44.5,0.5,15.0,0.0,8.5,0.87,0
4535,44.33,0.47,15.0,0.0,7.0,0.0,0
4536,44.5,0.5,14.75,0.43,4.33,2.62,0
4537,44.75,0.43,16.25,0.83,5.0,2.16,0
4538,44.5,0.5,16.5,0.87,9.0,2.35,0
4539,45.0,0.0,17.25,0.83,8.25,1.48,0
4540,45.0,0.0,16.75,1.3,8.0,1.58,0
4541,45.0,0.0,16.75,1.3,8.25,1.92,0
4542,45.0,0.0,16.25,0.43,10.75,1.92,0
4543,43.75,1.09,15.25,1.09,12.25,0.43,0
4544,41.75,0.43,12.0,0.0,9.67,1.25,0
4545,40.33,1.25,12.0,0.0,10.0,0.82,0
4546,39.0,0.0,10.67,1.25,9.0,2.35,0
4547,39.33,0.47,14.67,0.47,7.0,1.22,0
4548,39.75,0.83,17.25,0.83,9.75,1.3,0
4549,39.75,0.83,17.75,0.43,8.0,1.22,0
4265,42.0,1.9,12.0,4.9,17.6,2.33,1
4266,37.33,1.25,13.25,2.59,21.33,1.25,1
4267,32.67,0.47,18.67,0.47,18.25,1.79,1
4268,34.0,4.12,18.0,1.73,11.25,5.97,1
4269,34.5,4.27,14.0,4.85,13.75,2.77,1
4270,39.75,0.43,15.67,1.7,16.75,1.09,1
4271,41.0,1.22,16.0,1.63,17.33,3.3,1
4272,34.25,3.42,15.33,4.5,18.0,2.45,1
4273,33.0,0.0,21.5,0.5,12.67,6.34,1
4274,35.0,6.04,17.33,2.62,16.75,0.83,1
4275,37.25,1.3,12.67,0.94,18.0,4.3,1
4276,40.5,1.12,11.33,1.7,20.5,0.87,1
4277,42.25,0.43,15.5,2.29,17.25,3.77,1
4278,35.75,2.77,18.5,2.5,21.25,1.64,1
4279,33.75,1.3,20.25,0.83,13.33,2.87,1
4280,35.25,5.76,16.0,4.58,16.25,0.83,1
4281,35.67,2.05,10.67,4.64,18.0,3.0,1
4282,42.0,2.12,11.0,1.22,19.75,1.3,1
4283,39.5,5.68,13.25,3.96,17.75,3.34,1
4284,33.0,0.0,18.25,3.9,19.0,2.74,1
4285,32.67,0.47,15.5,3.5,15.33,0.47,1
4286,36.67,2.87,18.0,3.0,14.67,2.05,1
4287,37.75,4.6,13.5,5.72,15.0,3.24,1
4288,41.5,1.5,12.0,4.69,18.75,0.83,1
4289,41.75,2.49,13.0,3.56,19.0,2.12,1
4290,36.0,2.12,20.33,0.94,19.75,1.79,1
4291,33.5,1.5,16.5,2.69,13.75,1.09,1
4292,31.0,7.79,19.0,1.63,18.25,1.92,1
4293,36.75,1.3,17.5,0.5,14.0,2.16,1
4294,40.25,1.3,6.67,1.89,20.33,0.47,1
4295,43.33,1.25,10.75,4.6,18.33,3.77,1
4296,44.0,1.41,14.33,0.47,17.75,3.42,1
4297,38.25,3.34,15.25,2.49,14.0,6.44,1
4298,34.25,1.79,17.0,3.24,14.75,4.97,1
4299,32.5,2.06,14.75,4.21,12.75,2.86,1
4300,33.0,6.04,14.0,4.06,15.5,3.2,1
4301,39.33,0.47,13.67,4.19,18.0,0.0,1
4302,41.5,0.5,15.0,2.45,18.0,0.0,1
4303,38.0,2.45,11.25,4.38,15.0,0.0,1
4304,34.5,2.06,21.5,2.29,15.25,7.4,1
4550,39.25,0.43,17.75,0.43,11.25,1.3,0
4551,39.0,0.0,17.75,1.09,8.5,3.91,0
4552,39.0,0.0,16.25,1.09,4.75,1.79,0
4553,39.5,0.5,15.5,1.12,4.5,3.57,0
4554,41.25,0.43,17.25,0.83,6.0,2.83,0
4555,41.75,0.43,16.0,1.41,10.0,0.0,0
4556,42.0,0.0,16.75,1.3,6.0,1.0,0
4557,41.75,0.43,20.0,1.0,8.67,1.25,0
4558,41.5,0.5,18.5,0.87,6.75,2.28,0
4559,41.0,0.82,16.67,0.47,3.0,1.22,0
4560,40.8,0.75,14.0,1.67,6.0,1.41,0
4561,40.33,0.47,14.0,1.41,11.0,1.87,0
4562,40.0,0.82,13.67,0.47,12.5,0.87,0
4563,40.5,0.5,16.0,1.63,7.33,1.25,0
4564,41.25,0.43,18.0,0.0,10.5,0.87,0
4305,33.0,2.45,16.67,4.03,18.0,0.0,1
4306,34.5,3.2,12.75,4.32,15.0,3.94,1
4307,38.67,0.47,14.33,3.3,18.75,1.3,1
4308,41.75,1.79,11.0,1.58,20.5,3.04,1
4309,41.25,3.27,14.0,3.08,17.25,3.49,1
4310,34.5,1.5,19.75,3.96,19.75,5.17,1
4311,34.0,1.41,22.5,0.5,13.0,1.41,1
4312,33.67,1.7,19.67,2.36,13.0,2.92,1
4313,31.67,5.19,18.0,0.0,18.5,1.8,1
4314,40.25,1.3,12.67,1.7,20.5,0.5,1
4565,42.0,0.0,17.75,0.43,9.25,1.3,0
4566,42.0,0.0,14.5,0.87,8.0,2.92,0
4567,41.5,0.5,13.33,1.25,10.0,1.41,0
4568,41.5,0.5,16.5,1.5,12.0,0.0,0
4569,41.67,0.47,14.75,2.17,6.5,2.5,0
4315,41.75,1.79,11.0,6.0,16.67,2.49,1
4316,36.33,0.47,16.0,3.16,20.33,1.7,1
4317,31.5,1.5,21.0,0.0,12.25,7.12,1
4318,34.25,6.38,12.67,2.49,15.25,4.21,1
4319,38.33,0.94,15.25,2.17,20.33,1.25,1
4320,41.25,1.3,8.5,1.12,20.75,0.83,1
4321,44.0,1.41,12.67,2.36,17.25,2.86,1
4322,35.25,4.32,14.0,4.55,17.25,3.7,1
4323,33.0,2.12,17.0,1.41,15.0,4.55,1
4324,35.25,5.89,16.25,3.03,14.75,5.63,1
4570,42.0,0.0,16.75,0.83,11.25,1.48,0
4571,42.0,0.0,16.5,1.12,13.0,1.87,0
4572,42.0,0.0,15.75,1.92,12.75,1.48,0
4573,42.0,0.0,13.75,0.83,9.0,0.82,0
4574,42.0,0.0,14.5,1.12,10.75,1.09,0
4325,34.5,4.39,9.5,1.8,19.25,2.05,1
4326,41.5,1.5,12.33,3.77,17.75,2.49,1
4327,42.25,0.43,13.67,2.87,16.67,1.89,1
4328,35.25,3.77,14.5,4.92,17.25,3.27,1
4329,31.0,1.87,20.33,0.94,17.0,0.0,1
4575,42.0,0.0,13.67,0.47,9.75,0.83,0
4576,42.0,0.0,16.33,1.7,8.5,0.5,0
4577,42.0,0.0,17.67,0.47,6.33,2.05,0
4578,42.0,0.0,16.0,1.22,9.75,0.43,0
4579,42.0,0.0,15.25,0.43,11.0,1.58,0
4330,33.33,3.68,16.5,4.03,13.67,1.25,1
4331,35.75,4.09,14.75,2.49,17.5,4.97,1
4332,41.0,1.41,10.0,1.63,21.25,1.09,1
4333,42.25,0.43,14.25,2.28,15.25,3.77,1
4334,35.75,3.27,15.25,2.17,19.0,2.0,1
4580,42.0,0.0,15.0,0.0,6.5,1.5,0
4581,42.0,0.0,15.0,0.71,2.25,1.09,0
4582,42.0,0.0,16.0,1.0,6.25,1.48,0
4583,42.0,0.0,15.33,0.47,8.67,1.25,0
4584,42.0,0.0,16.0,1.41,9.0,1.0,0
4335,33.0,0.0,17.0,1.0,16.75,2.77,1
4336,36.5,2.87,14.25,4.92,13.5,5.02,1
4337,32.5,4.15,12.33,5.25,18.25,3.56,1
4338,40.67,1.25,13.5,1.5,20.0,2.55,1
4339,42.25,0.43,12.75,4.49,16.0,3.0,1
4340,34.5,4.5,19.25,1.3,20.25,4.55,1
4341,30.75,1.3,19.33,1.7,13.33,1.25,1
4342,35.0,3.67,14.5,6.06,13.25,2.17,1
4343,39.33,0.47,13.33,3.09,18.5,1.5,1
4344,41.33,0.94,12.0,4.06,19.0,1.41,1
4585,42.0,0.0,17.5,0.5,5.67,2.05,0
4586,42.0,0.0,17.67,0.47,6.5,2.5,0
4587,42.0,0.0,14.0,1.58,6.5,0.5,0
4588,42.0,0.0,14.0,1.0,4.0,2.24,0
4589,42.0,0.0,16.0,1.22,2.5,1.12,0
4590,42.0,0.0,15.0,0.0,9.0,1.41,0
4591,42.0,0.0,16.75,0.43,12.5,0.5,0
4592,42.0,0.0,16.5,0.87,9.33,1.25,0
4593,42.0,0.0,16.25,1.3,10.33,1.25,0
4594,42.0,0.0,17.5,0.5,9.0,0.71,0
4595,42.0,0.0,17.67,2.05,8.67,0.47,0
4596,42.0,0.0,16.33,1.25,12.5,0.5,0
4597,41.33,0.47,14.67,0.47,10.5,1.12,0
4598,41.75,0.43,13.25,1.09,5.67,1.25,0
4599,42.0,0.0,14.25,0.83,3.0,2.0,0
4600,42.25,0.43,15.33,0.94,5.0,0.82,0
4601,42.25,0.43,17.0,0.82,6.67,0.47,0
4602,42.5,0.5,19.0,1.0,9.75,0.83,0
4603,43.33,0.47,20.75,0.43,9.33,1.7,0
4604,44.0,0.71,20.67,0.47,8.33,1.7,0
4605,44.0,0.71,19.5,1.5,10.75,1.09,0
4606,43.6,0.49,20.0,0.71,12.6,1.02,0
4607,43.33,0.94,18.5,0.5,11.67,2.05,0
4608,44.25,0.43,19.5,0.87,14.25,1.48,0
4609,44.0,0.0,20.0,0.82,12.0,0.0,0
4345,42.25,0.43,15.25,3.49,18.0,2.55,1
4346,33.0,3.0,17.0,3.67,20.0,1.63,1
4347,31.67,1.89,17.67,2.05,17.25,3.96,1
4348,32.75,3.27,19.25,2.68,15.0,0.82,1
4349,34.5,3.2,15.5,4.92,19.0,2.74,1
4350,40.33,1.25,14.0,3.74,22.0,1.41,1
4351,43.5,1.5,13.75,2.77,14.5,7.37,1
4352,35.75,4.55,15.75,2.59,14.75,4.32,1
4353,33.5,1.5,19.25,1.48,14.33,2.87,1
4354,36.0,3.67,14.67,6.94,15.0,2.16,1
4610,43.25,0.43,19.0,0.0,11.5,1.5,0
4611,42.5,0.5,16.5,1.12,3.25,2.28,0
4612,42.25,0.43,16.0,1.22,4.5,0.5,0
4613,42.0,0.0,16.75,1.3,2.0,0.82,0
4614,42.0,0.0,17.0,0.0,6.67,2.05,0
4615,42.33,0.47,17.0,1.87,6.67,4.03,0
4616,42.25,0.43,15.75,0.83,11.75,1.79,0
4617,42.33,0.47,18.0,0.0,9.75,1.48,0
4618,43.25,0.43,17.75,0.43,9.25,1.09,0
4619,43.5,0.5,16.75,0.83,9.75,1.48,0
4620,43.75,0.43,16.75,0.83,11.5,0.5,0
4621,43.75,0.43,17.5,1.12,11.0,1.0,0
4622,43.75,0.43,19.75,1.09,10.0,1.0,0
4623,44.5,0.5,20.0,1.0,10.0,0.71,0
4624,44.5,0.5,18.75,0.83,7.75,1.3,0
4355,34.75,4.55,12.0,2.94,20.25,2.49,1
4356,40.5,1.12,14.0,2.12,19.5,1.5,1
4357,42.0,0.0,12.33,4.92,17.33,1.25,1
4358,33.0,2.45,20.33,2.87,17.0,6.36,1
4359,33.75,1.3,20.75,0.43,13.25,2.49,1
4360,35.25,5.26,14.25,3.49,15.75,2.49,1
4361,38.75,1.79,16.0,2.16,16.75,0.83,1
4362,40.75,1.3,13.0,6.0,14.75,2.17,1
4363,39.0,2.45,18.0,2.16,20.33,3.86,1
4364,34.33,3.09,21.0,1.87,10.0,0.82,1
4625,44.5,0.5,18.25,0.43,4.0,0.0,0
4626,44.75,0.43,18.33,0.47,4.0,0.82,0
4627,44.75,0.43,18.5,0.87,4.5,0.5,0
4628,45.0,0.0,18.25,0.43,6.33,1.25,0
4629,44.75,0.43,18.75,0.43,9.0,1.22,0
4630,45.0,0.0,18.67,0.47,10.25,0.83,0
4631,44.5,0.5,18.5,0.5,9.25,0.83,0
4632,45.0,0.0,18.25,0.43,10.5,1.12,0
4633,44.75,0.43,18.75,0.83,10.75,0.43,0
4634,45.0,0.0,17.67,0.47,10.5,0.5,0
4635,44.5,0.5,18.5,0.87,10.25,0.43,0
4636,44.75,0.43,18.0,0.0,10.0,0.71,0
4637,44.5,0.5,18.0,0.0,7.67,1.25,0
4638,44.67,0.47,18.75,0.83,7.0,1.41,0
4639,44.5,0.5,17.75,0.43,4.75,0.83,0
4640,44.5,0.5,17.5,0.5,2.5,0.5,0
4641,44.67,0.47,18.0,0.0,5.0,3.08,0
4642,44.75,0.43,18.0,0.0,11.0,1.22,0
4643,45.0,0.0,18.25,0.43,9.0,1.0,0
4644,45.0,0.0,18.0,0.0,7.0,1.58,0
4645,45.0,0.0,18.0,0.0,8.75,0.43,0
4646,45.0,0.0,18.0,0.0,9.75,0.83,0
4647,45.0,0.0,18.0,0.0,6.67,0.47,0
4648,45.0,0.0,18.5,0.5,8.25,0.43,0
4649,45.0,0.0,17.0,1.0,9.5,1.12,0
4650,45.0,0.0,18.0,0.71,8.67,0.94,0
4651,45.0,0.0,16.5,1.12,8.5,0.87,0
4652,45.0,0.0,16.33,1.25,6.0,1.41,0
4653,45.0,0.0,16.75,0.43,3.33,2.62,0
4654,44.75,0.43,18.0,0.0,7.75,1.09,0
4655,44.25,0.83,17.75,0.43,5.25,1.48,0
4656,43.25,0.83,18.0,0.0,6.25,0.83,0
4657,42.75,0.83,17.5,0.5,5.25,1.92,0
4658,42.25,0.43,16.75,1.3,7.0,2.24,0
4659,41.75,0.43,17.75,0.43,6.0,1.87,0
4365,36.0,3.67,17.0,2.12,16.0,0.82,1
4366,34.75,5.76,14.67,3.09,18.0,0.0,1
4367,40.75,1.09,13.5,1.8,19.5,1.5,1
4368,43.5,1.5,15.33,2.49,19.5,1.66,1
4369,34.33,6.13,10.5,3.77,16.33,3.4,1
4370,33.75,1.3,19.5,1.12,17.33,4.5,1
4371,34.0,4.32,14.33,5.19,14.67,4.03,1
4372,35.33,2.49,14.67,2.62,16.0,1.58,1
4373,41.0,2.16,12.0,4.9,19.25,2.49,1
4374,44.0,1.22,16.25,2.38,14.0,5.7,1
4660,39.75,1.48,16.0,1.41,4.33,2.87,0
4661,38.75,0.43,14.5,0.5,6.0,0.0,0
4662,40.67,1.25,14.25,0.83,12.67,1.7,0
4663,43.5,1.12,16.75,1.09,16.0,1.22,0
4664,45.8,0.75,18.0,0.0,17.6,0.8,0
4375,39.0,2.24,16.5,3.35,19.0,4.42,1
4376,35.25,2.86,23.0,1.22,13.0,7.71,1
4377,33.75,3.27,18.0,3.67,11.25,3.11,1
4378,35.5,3.35,11.0,1.0,19.5,1.5,1
4379,40.5,1.5,6.0,3.0,16.5,1.5,1
4380,42.8,1.47,13.67,1.89,18.8,2.04,1
4381,34.0,5.96,11.0,0.0,13.5,3.84,1
4382,30.67,1.7,16.75,2.59,20.0,0.82,1
4383,33.8,5.49,11.0,6.44,16.0,2.74,1
4384,38.33,1.7,14.25,3.11,20.33,0.94,1
4665,45.33,0.47,17.5,1.5,15.0,2.45,0
4666,39.75,1.3,16.33,1.25,10.0,1.41,0
4667,37.0,0.0,18.0,0.0,9.5,2.5,0
4668,37.0,0.0,18.0,0.0,9.5,2.5,0
4669,38.86,0.52,17.43,1.12,14.57,2.69,0
4670,38.86,0.52,17.43,1.12,14.57,2.69,0
4671,39.5,0.5,13.0,1.22,13.0,2.12,0
4672,38.75,1.09,17.0,0.0,3.5,0.5,0
4673,37.0,0.71,16.33,0.94,2.5,1.5,0
4674,37.0,1.0,12.0,3.0,10.75,2.95,0
4385,39.33,2.05,9.33,4.92,18.25,2.49,1
4386,42.25,0.43,19.5,1.5,17.25,3.77,1
4387,33.33,2.05,21.67,2.62,19.25,3.03,1
4388,32.75,2.17,24.0,0.0,11.5,0.87,1
4389,35.0,4.53,20.5,1.8,17.75,3.7,1
4390,36.75,2.49,12.0,2.24,18.25,1.09,1
4391,41.0,1.22,11.5,2.87,19.75,1.09,1
4392,41.25,1.3,10.33,4.71,16.5,4.56,1
4393,36.0,1.87,19.33,2.36,18.75,3.11,1
4394,33.0,0.0,17.67,2.62,9.0,5.34,1
4675,37.0,0.0,15.5,0.5,16.0,0.0,0
4676,36.4,0.49,14.75,0.43,17.6,1.02,0
4677,37.0,0.82,14.5,0.5,18.67,0.47,0
4678,37.25,1.09,14.25,1.3,16.75,1.64,0
4679,36.75,0.83,9.5,3.5,8.5,2.29,0
4395,35.25,4.76,14.0,7.52,18.25,2.17,1
4396,37.75,2.77,14.67,5.44,18.67,2.05,1
4397,43.25,1.48,11.5,4.5,19.0,1.0,1
4398,39.5,3.77,11.0,4.64,13.5,2.29,1
4399,33.75,1.3,18.75,1.3,16.5,3.2,1
4400,33.0,0.0,16.0,1.22,8.67,4.71,1
4401,36.25,4.02,14.5,2.5,9.5,5.89,1
4402,35.75,3.83,14.0,1.22,17.0,1.0,1
4403,40.0,0.82,12.0,3.27,17.25,0.83,1
4404,42.5,0.5,10.0,2.12,16.25,3.7,1
4405,35.25,4.32,13.0,4.36,20.0,1.22,1
4406,32.0,1.73,18.5,1.12,19.75,1.64,1
4407,36.0,5.61,14.0,1.87,17.25,1.3,1
4408,32.5,4.77,14.25,2.28,21.0,2.24,1
4409,42.0,1.87,20.33,2.49,20.5,1.66,1
4410,40.5,4.5,16.5,2.06,17.75,4.71,1
4411,33.0,2.12,14.75,2.77,18.0,1.41,1
4412,33.0,4.12,17.75,5.36,16.75,2.86,1
4413,34.5,7.02,14.75,7.15,15.0,8.34,1
4414,39.5,1.5,13.0,4.74,20.0,1.22,1
4680,37.67,1.25,15.67,0.47,6.0,3.08,0
4681,40.75,1.3,14.25,1.79,10.0,1.22,0
4682,42.0,0.0,18.0,1.87,10.25,0.83,0
4683,41.25,0.83,18.0,0.0,12.0,2.12,0
4684,39.75,0.83,17.25,1.3,13.0,1.0,0
4685,38.0,1.0,16.25,1.3,5.5,3.64,0
4686,38.0,1.0,14.75,0.43,9.0,0.82,0
4687,38.5,0.5,9.33,2.05,11.0,0.82,0
4688,38.33,0.94,8.0,2.74,9.0,0.82,0
4689,40.0,0.71,16.0,1.0,8.33,0.47,0
