avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,activity
35.75,7.15,14.75,5.36,16.75,1.64,1
35.25,3.34,13,4.85,16,2,1
43.5,2.06,14,2.45,18.75,1.92,1
43.33,1.25,12.67,2.05,15.33,2.49,1
38,1.41,11.33,2.05,18.75,1.48,1
32.33,0.94,20.67,0.47,15,8.15,1
32.67,4.5,16.33,3.68,14.25,3.34,1
38,3,11.75,4.15,20.5,1.5,1
42.75,1.3,18,1.87,15,4.24,1
38.5,2.29,15.33,0.47,19,0.82,1
35.67,2.05,20,1.22,16,2.94,1
33,3.67,19.33,0.47,12.75,1.92,1
33,2.45,15.67,1.7,17.5,1.66,1
38.75,1.09,10.75,4.71,19.5,2.06,1
42.75,1.3,15,1.87,19.5,1.8,1
40,5.87,11,4.55,19.5,1.12,1
33.75,1.3,16.33,3.68,19,1.58,1
33,4.24,16.25,2.49,16.25,3.49,1
34.75,3.03,14.33,0.94,17,1.63,1
40.5,1.12,14,2.94,18,0.71,1
43.5,1.12,16,2.12,18.25,2.77,1
38.33,1.7,17.33,5.73,21,0,1
32.25,0.83,20,1.22,13.75,6.76,1
34.25,3.7,15.33,5.44,13.75,1.48,1
39.67,0.47,11.67,5.31,19,2.74,1
43,1,15.33,2.05,15.25,5.58,1
39.25,2.68,14,1.41,18.25,1.92,1
35,2.12,20,1.22,13.5,4.5,1
34.5,3.35,18.5,1.12,15,1.87,1
34,4.24,15.67,3.3,13,2.12,1
40.33,0.94,15.75,2.28,19.67,1.25,1
43.5,1.5,15.75,4.32,17,3.67,1
35,4.69,15.5,4.27,16.5,3.91,1
33,0,21,0,14.5,0.5,1
34.33,4.99,18.2,1.6,13.4,5.61,1
40.25,1.64,11.67,6.24,20.67,1.25,1
44,1.22,17,1.22,20.25,2.86,1
36.75,3.27,14.75,1.09,12,4.64,1
33.75,1.3,19.5,1.12,17.5,4.15,1
33.25,3.49,19.25,1.3,15.5,3.5,1
35.67,2.87,17.25,2.86,14,2.16,1
39,0.71,10.67,1.89,16.75,3.49,1
42,0,16.67,2.62,22,0.71,1
41.25,3.27,15.25,3.7,19.25,1.48,1
34.25,1.79,14,6,19,0.82,1
32.5,4.39,11.5,4.72,17.25,4.15,1
38.67,2.05,8,4.24,16.75,5.17,1
40.33,1.7,13,2.94,20.75,1.79,1
43,1.22,14.25,3.27,21.25,0.43,1
36.75,3.27,9,4.3,16.5,2.06,1
30.5,2.29,13.67,0.47,18.67,0.94,1
31.75,4.09,13.25,4.21,15.67,5.73,1
38.5,0.5,12,1.41,19.25,1.09,1
43,1.22,18.33,0.47,18.67,1.7,1
38.5,2.6,13.67,1.89,18.75,1.79,1
33,2.12,10.25,5.72,20.25,1.3,1
35.33,5.91,17.75,3.11,13.67,1.25,1
36.25,3.9,13,3.94,17.5,0.5,1
40,1.63,16.33,3.09,15.5,2.18,1
43,1.22,19.75,0.43,13,2.94,1
36.25,2.17,15.67,0.47,17.75,0.43,1
33.25,4.09,18.25,4.82,18.75,0.83,1
35.75,4.92,15.33,4.71,14.25,3.34,1
40,1.58,13.75,1.92,14.25,4.15,1
42.5,0.5,19,1,16.75,4.6,1
38.75,4.55,14.67,1.25,15.25,3.11,1
33.25,2.49,15.33,1.7,21,0,1
36.25,5.31,15.25,1.92,17.25,3.34,1
38,1.63,13,3.24,19.67,1.89,1
39.6,1.62,12.75,2.49,13,2.76,1
43,1,11.67,1.7,19.67,1.25,1
31,1.41,16,2.16,15.75,4.82,1
31.5,1.12,16.75,2.05,18.5,2.5,1
33.75,4.44,15.25,3.9,15.25,3.7,1
39,0.82,10.67,2.62,16,1.22,1
41.5,1.5,13,3.67,18.75,3.34,1
39.25,4.82,12.25,3.9,18.25,3.9,1
32.5,0.87,16.75,2.17,20.75,0.43,1
32.75,3.7,14.75,3.03,14,3.74,1
34.5,3.2,12.25,0.43,14.5,3.04,1
43,1.41,15.5,2.5,13.5,4.5,1
39.5,5.55,12.5,5.12,13.75,4.38,1
33.5,1.5,13.5,3.2,17.8,1.6,1
34.25,2.17,18,0,17,3.74,1
34.75,3.7,13.75,6.8,17,2.45,1
37.67,1.25,11,1.22,15.33,2.05,1
42.75,1.48,15.25,2.17,17,1.41,1
39,4.24,16,0,13.75,3.42,1
31.5,1.12,14.75,2.17,20.5,3.28,1
33,3,15,1.87,14.5,5.12,1
36.25,2.17,11.67,4.19,18,0,1
40,1.22,8.67,5.79,18.25,1.64,1
43.5,1.5,13,1.41,19.75,1.09,1
33.75,4.92,10.33,3.4,20.5,2.06,1
31.75,1.09,16.5,2.69,19.25,4.26,1
35.25,4.92,14,6.67,13.33,6.6,1
38,3,15.67,2.49,11.33,6.34,1
43.5,1.5,10.5,2.6,16.5,2.06,1
40,4.06,9.5,4.92,9,4.58,1
33.33,1.89,16.5,1.5,20,1.41,1
32,1.22,18.5,1.5,17,2.92,1
34.6,4.59,13.25,1.79,14.8,3.37,1
37.5,0.5,7,3.74,20.67,2.05,1
42.67,0.94,15,0.82,13.5,5.41,1
40,4.18,10.25,6.06,13.75,4.02,1
33.75,1.3,13,2.12,18,0,1
33,3.94,16.25,2.49,17,1.22,1
34.75,4.76,17.25,1.92,15.75,3.9,1
39.75,1.3,11.25,5.12,19.25,1.09,1
42.75,1.48,11,5.61,18.5,1.5,1
36,4.24,12.75,2.49,21,2.12,1
32,1.22,12.67,4.11,22.67,1.25,1
35,4.95,14.33,4.11,11.75,6.72,1
37.75,2.77,17.25,1.3,17,3.67,1
42,1.22,16,1.41,14.75,1.64,1
42.25,0.43,11,7.71,15.75,2.17,1
35.5,2.6,15.5,3.57,20.5,2.29,1
33,0,19,2.12,23,1.41,1
33.5,4.15,18,3.32,17.25,3.56,1
36.75,2.86,13.5,3.35,15.75,5.26,1
41,1.58,8.25,2.17,13.25,4.6,1
43.67,1.89,15,3,17.25,1.48,1
35,4.58,12.75,0.83,15.25,4.02,1
32.6,0.8,16,0.71,19.75,1.64,1
35.67,6.18,13.33,3.4,14.5,3.2,1
36.5,0.87,11.5,2.69,18.5,2.18,1
42,2.12,15,2.12,14.5,2.06,1
39,6.04,11,5.72,10.67,2.62,1
32.25,0.83,13.25,1.3,16.25,3.34,1
32.25,3.27,16.5,4.03,13.25,2.49,1
35.25,4.92,15.5,2.5,21.33,1.25,1
43.25,0.83,17,2.12,17,1.58,1
41.5,2.87,19,2.83,14.5,2.6,1
34.25,1.79,13.25,2.17,18,4.24,1
33.25,1.64,18,1.87,16.75,2.49,1
32.67,5.73,12,6.04,13.5,1.5,1
36,1.87,14.75,2.28,16,2.74,1
42,1.41,14,1.41,19,3.46,1
42,0,18,2,17,2.92,1
37.5,1.5,24.75,1.92,22,4.06,1
35,1.41,19,1,19,1,1
32,6.82,14,8.15,18.5,3.28,1
40,1.41,17.67,4.71,18.75,5.93,1
44,1.22,16.5,2.87,20,1.73,1
36.25,3.9,15,2.45,17.5,4.5,1
32.75,0.43,18.75,1.3,17,2.55,1
36.25,5.26,13.75,5.36,17.25,2.49,1
36.5,2.29,13.5,1.5,15.75,1.3,1
41.25,1.3,8.5,3.5,18.67,2.62,1
44,1.41,14.5,0.5,19,1.63,1
38,3.67,12.25,2.68,16.75,4.02,1
36.33,0.47,16.75,1.09,17,4,1
31.67,1.25,13.33,3.4,17.25,3.34,1
34.75,5.76,14.5,2.29,14.75,3.27,1
38,1.58,12,2.55,17,1.58,1
42,1.41,11,1.87,19.25,1.3,1
41.25,3.27,10,5,19,2.74,1
35,2.16,15.67,0.47,18,2.45,1
33.5,1.5,17,1.58,14.75,2.49,1
32.5,4.72,16,1,19.33,2.36,1
38.67,0.47,0,0,0,0,1
43,0.71,6.33,2.62,20,1.41,1
43,1.22,9.25,5.93,16.75,3.03,1
33,3,14,5,18.75,0.83,1
33,0,16.67,1.25,11,2.83,1
35.75,2.95,17,4.24,17.25,3.11,1
36,2.45,15.5,0.5,20,1.22,1
41,1.22,10.5,3.84,18,2.12,1
41,3,13.25,1.79,18,3.67,1
31.5,1.5,17.67,4.03,16.67,3.68,1
32.75,4.02,16.75,2.05,15.25,0.43,1
33.33,5.25,13.33,4.5,17,2.16,1
39,0,10.5,2.5,17.75,0.43,1
42.75,1.3,12.33,2.05,18.25,1.79,1
40.25,4.92,9,3.56,17.33,2.49,1
33.75,1.3,16.75,1.3,16,1.87,1
33.5,2.18,16.25,2.38,14,2.45,1
35.25,3.7,15.5,2.06,16.75,4.32,1
38.25,1.3,11.5,1.5,21,1.58,1
44,1.22,12,2.74,17,4.74,1
40.5,2.96,11.25,2.86,18,2.12,1
35,3,19,1.63,16.67,3.86,1
34.5,3.35,16.67,2.36,16.67,0.94,1
36.25,2.68,15,4.36,17.5,3.35,1
40.67,1.25,17.67,1.7,19.67,1.25,1
43.67,0.94,20,1.41,13.75,5.89,1
39,1.63,14,2.83,21.33,1.25,1
36,2.12,18,1.87,16.33,4.99,1
33.75,2.49,14.75,3.56,17,3.67,1
33.67,3.86,14,3.74,14.25,5.93,1
40.75,1.3,16.25,4.97,16.5,3.64,1
41.25,2.59,12.75,5.54,13.5,3.2,1
35,2,17.5,5.5,20.5,3.5,1
33.83,2.34,19.6,1.2,14.6,3.93,1
36.5,2.87,17.5,2.6,17.33,1.25,1
36.67,4.78,14.25,2.77,14.33,2.49,1
41,1.22,11,3.56,18.75,0.43,1
44,1.41,13.33,1.25,19,3.39,1
35.5,4.82,15.25,3.11,16.25,4.02,1
33,0,18,0.82,17.5,2.5,1
33.5,4.5,17.5,0.87,17.75,4.55,1
36,3.67,10.25,3.7,17,4.06,1
42.5,1.8,19.33,1.7,17,4.97,1
42.75,1.3,13.75,3.77,12.67,7.93,1
34.25,4.09,15,4.3,18.75,1.3,1
31.5,3.35,16.33,1.89,18,4.24,1
33.75,6.18,10.5,2.06,18.33,2.05,1
39.67,1.7,15,2,20.33,0.47,1
44.67,0.47,11,3.27,22,0.82,1
38,6.38,13.75,3.03,20,1,1
33,2.12,15.5,2.87,19.25,1.09,1
34.25,3.7,20.5,4.5,16.5,2.06,1
35.5,3.57,13.75,7.98,18,4.74,1
42,2.12,17.25,1.92,21.75,0.83,1
43.5,1.5,15.25,2.59,16,3.74,1
36,1.87,16.67,2.36,17.75,1.64,1
34,1.41,15,0.82,18.5,0.5,1
35.75,2.77,16.25,2.38,15.25,2.17,1
35.75,2.49,13.75,1.3,16,4.58,1
40.33,1.25,9,1.63,17,1,1
42,0.89,15.4,1.62,16.6,3.72,1
34.75,4.76,12,5.39,20,2,1
33.75,1.3,18.5,0.5,14.25,3.34,1
36,4.06,16.5,2.5,15,3.27,1
37.25,1.64,14.25,1.92,15,2.24,1
38,1.41,10,1,22,0,1
41.4,2.8,12.5,4.39,20.4,1.2,1
35.25,2.28,13.5,2.06,17,2.92,1
33,2.16,18.25,1.48,12.67,4.19,1
34.25,5.45,17.75,4.09,14,4.18,1
34.67,1.89,15,3.56,16.75,3.42,1
40,1.9,14.4,3.72,18.25,2.17,1
43,1.41,15,0,21,0.71,1
41,3.24,17.75,3.96,14.5,3.64,1
35.75,1.64,21.5,2.87,20.75,3.7,1
33.25,2.28,20.5,6.06,12,2.55,1
36,4.42,17.5,5.5,18,5.24,1
40.5,1.5,18.75,2.77,14,6.52,1
44,1.22,19,1.22,15.75,3.34,1
36.75,3.96,17.33,3.86,20.67,2.36,1
33.75,2.49,21.25,0.43,16.5,4.5,1
36.25,3.63,21.25,2.28,14,2.74,1
34.25,3.7,10.67,6.94,18.67,1.7,1
41,1.41,13,2.45,17,2.83,1
42,1.9,12,4.9,17.6,2.33,1
37.33,1.25,13.25,2.59,21.33,1.25,1
32.67,0.47,18.67,0.47,18.25,1.79,1
34,4.12,18,1.73,11.25,5.97,1
34.5,4.27,14,4.85,13.75,2.77,1
39.75,0.43,15.67,1.7,16.75,1.09,1
41,1.22,16,1.63,17.33,3.3,1
34.25,3.42,15.33,4.5,18,2.45,1
33,0,21.5,0.5,12.67,6.34,1
35,6.04,17.33,2.62,16.75,0.83,1
37.25,1.3,12.67,0.94,18,4.3,1
40.5,1.12,11.33,1.7,20.5,0.87,1
42.25,0.43,15.5,2.29,17.25,3.77,1
35.75,2.77,18.5,2.5,21.25,1.64,1
33.75,1.3,20.25,0.83,13.33,2.87,1
35.25,5.76,16,4.58,16.25,0.83,1
35.67,2.05,10.67,4.64,18,3,1
42,2.12,11,1.22,19.75,1.3,1
39.5,5.68,13.25,3.96,17.75,3.34,1
33,0,18.25,3.9,19,2.74,1
32.67,0.47,15.5,3.5,15.33,0.47,1
36.67,2.87,18,3,14.67,2.05,1
37.75,4.6,13.5,5.72,15,3.24,1
41.5,1.5,12,4.69,18.75,0.83,1
41.75,2.49,13,3.56,19,2.12,1
36,2.12,20.33,0.94,19.75,1.79,1
33.5,1.5,16.5,2.69,13.75,1.09,1
31,7.79,19,1.63,18.25,1.92,1
36.75,1.3,17.5,0.5,14,2.16,1
40.25,1.3,6.67,1.89,20.33,0.47,1
43.33,1.25,10.75,4.6,18.33,3.77,1
44,1.41,14.33,0.47,17.75,3.42,1
38.25,3.34,15.25,2.49,14,6.44,1
34.25,1.79,17,3.24,14.75,4.97,1
32.5,2.06,14.75,4.21,12.75,2.86,1
33,6.04,14,4.06,15.5,3.2,1
39.33,0.47,13.67,4.19,18,0,1
41.5,0.5,15,2.45,18,0,1
38,2.45,11.25,4.38,15,0,1
34.5,2.06,21.5,2.29,15.25,7.4,1
33,2.45,16.67,4.03,18,0,1
34.5,3.2,12.75,4.32,15,3.94,1
38.67,0.47,14.33,3.3,18.75,1.3,1
41.75,1.79,11,1.58,20.5,3.04,1
41.25,3.27,14,3.08,17.25,3.49,1
34.5,1.5,19.75,3.96,19.75,5.17,1
34,1.41,22.5,0.5,13,1.41,1
33.67,1.7,19.67,2.36,13,2.92,1
31.67,5.19,18,0,18.5,1.8,1
40.25,1.3,12.67,1.7,20.5,0.5,1
41.75,1.79,11,6,16.67,2.49,1
36.33,0.47,16,3.16,20.33,1.7,1
31.5,1.5,21,0,12.25,7.12,1
34.25,6.38,12.67,2.49,15.25,4.21,1
38.33,0.94,15.25,2.17,20.33,1.25,1
41.25,1.3,8.5,1.12,20.75,0.83,1
44,1.41,12.67,2.36,17.25,2.86,1
35.25,4.32,14,4.55,17.25,3.7,1
33,2.12,17,1.41,15,4.55,1
35.25,5.89,16.25,3.03,14.75,5.63,1
34.5,4.39,9.5,1.8,19.25,2.05,1
41.5,1.5,12.33,3.77,17.75,2.49,1
42.25,0.43,13.67,2.87,16.67,1.89,1
35.25,3.77,14.5,4.92,17.25,3.27,1
31,1.87,20.33,0.94,17,0,1
33.33,3.68,16.5,4.03,13.67,1.25,1
35.75,4.09,14.75,2.49,17.5,4.97,1
41,1.41,10,1.63,21.25,1.09,1
42.25,0.43,14.25,2.28,15.25,3.77,1
35.75,3.27,15.25,2.17,19,2,1
33,0,17,1,16.75,2.77,1
36.5,2.87,14.25,4.92,13.5,5.02,1
32.5,4.15,12.33,5.25,18.25,3.56,1
40.67,1.25,13.5,1.5,20,2.55,1
42.25,0.43,12.75,4.49,16,3,1
34.5,4.5,19.25,1.3,20.25,4.55,1
30.75,1.3,19.33,1.7,13.33,1.25,1
35,3.67,14.5,6.06,13.25,2.17,1
39.33,0.47,13.33,3.09,18.5,1.5,1
41.33,0.94,12,4.06,19,1.41,1
42.25,0.43,15.25,3.49,18,2.55,1
33,3,17,3.67,20,1.63,1
31.67,1.89,17.67,2.05,17.25,3.96,1
32.75,3.27,19.25,2.68,15,0.82,1
34.5,3.2,15.5,4.92,19,2.74,1
40.33,1.25,14,3.74,22,1.41,1
43.5,1.5,13.75,2.77,14.5,7.37,1
35.75,4.55,15.75,2.59,14.75,4.32,1
33.5,1.5,19.25,1.48,14.33,2.87,1
36,3.67,14.67,6.94,15,2.16,1
34.75,4.55,12,2.94,20.25,2.49,1
40.5,1.12,14,2.12,19.5,1.5,1
42,0,12.33,4.92,17.33,1.25,1
33,2.45,20.33,2.87,17,6.36,1
33.75,1.3,20.75,0.43,13.25,2.49,1
35.25,5.26,14.25,3.49,15.75,2.49,1
38.75,1.79,16,2.16,16.75,0.83,1
40.75,1.3,13,6,14.75,2.17,1
39,2.45,18,2.16,20.33,3.86,1
34.33,3.09,21,1.87,10,0.82,1
36,3.67,17,2.12,16,0.82,1
34.75,5.76,14.67,3.09,18,0,1
40.75,1.09,13.5,1.8,19.5,1.5,1
43.5,1.5,15.33,2.49,19.5,1.66,1
34.33,6.13,10.5,3.77,16.33,3.4,1
33.75,1.3,19.5,1.12,17.33,4.5,1
34,4.32,14.33,5.19,14.67,4.03,1
35.33,2.49,14.67,2.62,16,1.58,1
41,2.16,12,4.9,19.25,2.49,1
44,1.22,16.25,2.38,14,5.7,1
39,2.24,16.5,3.35,19,4.42,1
35.25,2.86,23,1.22,13,7.71,1
33.75,3.27,18,3.67,11.25,3.11,1
35.5,3.35,11,1,19.5,1.5,1
40.5,1.5,6,3,16.5,1.5,1
42.8,1.47,13.67,1.89,18.8,2.04,1
34,5.96,11,0,13.5,3.84,1
30.67,1.7,16.75,2.59,20,0.82,1
33.8,5.49,11,6.44,16,2.74,1
38.33,1.7,14.25,3.11,20.33,0.94,1
39.33,2.05,9.33,4.92,18.25,2.49,1
42.25,0.43,19.5,1.5,17.25,3.77,1
33.33,2.05,21.67,2.62,19.25,3.03,1
32.75,2.17,24,0,11.5,0.87,1
35,4.53,20.5,1.8,17.75,3.7,1
36.75,2.49,12,2.24,18.25,1.09,1
41,1.22,11.5,2.87,19.75,1.09,1
41.25,1.3,10.33,4.71,16.5,4.56,1
36,1.87,19.33,2.36,18.75,3.11,1
33,0,17.67,2.62,9,5.34,1
35.25,4.76,14,7.52,18.25,2.17,1
37.75,2.77,14.67,5.44,18.67,2.05,1
43.25,1.48,11.5,4.5,19,1,1
39.5,3.77,11,4.64,13.5,2.29,1
33.75,1.3,18.75,1.3,16.5,3.2,1
33,0,16,1.22,8.67,4.71,1
36.25,4.02,14.5,2.5,9.5,5.89,1
35.75,3.83,14,1.22,17,1,1
40,0.82,12,3.27,17.25,0.83,1
42.5,0.5,10,2.12,16.25,3.7,1
35.25,4.32,13,4.36,20,1.22,1
32,1.73,18.5,1.12,19.75,1.64,1
36,5.61,14,1.87,17.25,1.3,1
32.5,4.77,14.25,2.28,21,2.24,1
42,1.87,20.33,2.49,20.5,1.66,1
40.5,4.5,16.5,2.06,17.75,4.71,1
33,2.12,14.75,2.77,18,1.41,1
33,4.12,17.75,5.36,16.75,2.86,1
34.5,7.02,14.75,7.15,15,8.34,1
39.5,1.5,13,4.74,20,1.22,1
43.5,1.5,14.75,4.09,16.5,2.29,1
34.75,5.4,17,4.24,21.25,2.68,1
31.75,1.09,19,1.22,14.75,4.55,1
33.75,4.44,12.25,6.02,15.75,3.9,1
37,2.35,12.75,5.54,20.25,2.49,1
41.5,1.5,12,0,20.67,0.47,1
39.75,5.76,9,6.48,16.75,5.17,1
32,1.22,12.75,3.03,17.25,3.9,1
29.67,2.05,15.75,0.83,16.33,1.7,1
37.33,3.86,10.33,7.04,14,4.74,1
39,0,14.33,0.94,18.75,1.3,1
41.75,1.09,15.33,2.49,19.25,1.3,1
40,2.74,11.33,3.3,17,3,1
33.5,2.87,17.25,0.83,18,2.12,1
35,5.1,14,4,16,3.54,1
37.5,2.69,14.33,3.3,19.25,1.3,1
42.75,1.48,9.67,1.7,18.67,1.7,1
41,4.74,11.75,5.36,13,3.81,1
33.75,1.3,13,6.36,17.5,2.87,1
32.25,2.49,15.75,1.48,16,1.41,1
34,6,15.67,3.09,19.75,2.17,1
40,1.73,12.25,1.79,21.25,0.43,1
43.75,1.64,12.75,1.92,21.75,1.48,1
36,4.24,14.25,1.3,15.5,3.28,1
33,2.12,16.25,1.3,15,7.58,1
36.25,3.9,13.25,4.44,16.33,2.05,1
37.25,3.63,13.67,3.68,18,1.41,1
42.5,0.87,11.75,5.63,17.75,0.43,1
38.75,6.83,14,1.41,16.5,4.03,1
32.33,0.94,12.67,0.47,15.67,1.7,1
30,1.63,16.5,1.12,17.67,5.44,1
37.33,3.09,11,3.27,12.33,8.38,1
36.25,3.63,12.25,5.21,18,2.12,1
41.25,1.09,14.67,2.05,17.5,1.12,1
39.25,5.36,7.33,3.09,16.25,3.03,1
33,2.12,16.5,1.66,18,1.87,1
34.25,3.42,15,2.55,17,2.35,1
34,5.34,12,3.67,20,1.22,1
41.25,1.3,13.33,2.36,17.33,1.7,1
41,2.55,9,0,18.75,2.05,1
34,2.12,10.67,1.89,17,4.97,1
34.25,4.6,17.75,0.43,15.75,2.49,1
36.67,3.3,12,3.54,17.5,1.5,1
38.67,0.47,14.33,2.62,16.25,1.09,1
39.75,1.3,12.67,3.3,17.5,2.29,1
39.5,5.5,12.25,4.44,15.5,3.64,1
32.5,2.87,16.25,2.38,17.75,2.17,1
34.75,3.03,17.67,2.05,15,3,1
32,5.66,16,2,20.33,0.94,1
38.67,0.47,13.67,0.94,19,1.41,1
42,0,12.25,3.27,20,1.41,1
34.25,5.17,14.5,1.5,16,2.16,1
31,1.41,17.25,2.86,18,1,1
31.75,4.84,16.33,1.89,17.6,2.06,1
38.67,0.47,14,1.58,19,0.82,1
41.5,0.87,11.75,3.9,18.25,1.48,1
39.75,2.49,12.25,0.43,16,4.42,1
35.67,2.05,18,2.94,18.75,2.49,1
33.75,1.3,18.25,3.11,15,3.08,1
35.25,3.56,18,0.71,18,1.87,1
39.25,1.64,11.33,2.05,20.25,0.83,1
43.5,1.5,11,3.27,18.33,1.25,1
38,2.12,16.75,4.92,17.5,4.39,1
35.25,2.49,16.25,3.7,11.5,3.57,1
33,7.78,11.67,4.03,20.5,0.5,1
39.25,1.09,12.4,2.65,19,1.9,1
41.5,0.87,17.33,0.94,17.67,1.25,1
39.5,4.92,14.25,1.92,14.5,7.57,1
35,1.87,15.75,3.34,14.75,1.48,1
32,3.74,15.75,1.92,16.67,1.25,1
35.75,2.49,15.25,2.59,16,2.74,1
38,1.22,13.5,1.5,18.5,1.5,1
40.67,1.25,14,1.41,15.75,5.12,1
39,5.79,13.33,0.94,14.5,2.69,1
32.75,2.05,18.25,2.38,15,1.87,1
31.75,10.47,15.5,2.29,17.25,3.27,1
36.75,2.86,15.5,2.5,18.75,1.92,1
42.25,1.79,12.5,1.5,19.75,3.27,1
39.75,5.76,9.5,4.92,16.75,4.76,1
32.25,1.3,17.5,2.6,15.75,3.34,1
33.75,3.27,17.25,2.17,13.25,1.64,1
34.75,3.49,11,1.41,16.75,3.42,1
38.67,2.05,13.33,1.89,17.5,1.12,1
42,0.71,14,2.55,18.75,1.92,1
35,4.74,16,3,19,2.55,1
33,0,19.25,1.3,15.75,4.09,1
36.25,2.95,15.75,2.77,11.25,3.7,1
33,2.45,11.5,4.03,17.67,0.47,1
40,1.22,13,1,17,1.41,1
42.25,0.43,11,4.18,16,1.41,1
36,4.9,10.5,5.32,18.33,2.05,1
31.33,1.25,18.25,0.43,17.67,2.36,1
32.33,4.03,17.67,4.03,16,3.74,1
36,4.24,13,2.94,15.25,1.92,1
39,0,13.67,1.25,16,1.58,1
40.75,1.48,12.75,2.86,17.5,2.18,1
39,6.96,9.5,4.92,14.25,3.77,1
32.5,0.5,16.5,2.29,17.25,1.3,1
33.5,2.6,15,2.24,13.5,2.06,1
35.5,2.69,12.67,4.71,19.5,0.5,1
42,0.82,13,0.82,22.75,1.09,1
43.5,2.6,14.25,1.48,17.5,3.35,1
34.75,4.21,19,1.41,15.75,3.96,1
33.5,1.5,19.33,0.47,16,1.41,1
30.33,7.85,19,3.56,10.67,4.64,1
35.75,3.49,15,3.56,15,3.67,1
42.67,1.7,13,2.83,21.5,2.29,1
40.5,5.02,11.33,1.25,12.33,4.78,1
33,2.45,14.75,2.77,20.33,2.62,1
31.25,1.3,18.5,0.5,19.75,2.68,1
38,4.97,12.67,4.03,17,1.22,1
35,2.92,14.5,1.12,17.25,2.49,1
41,1.22,11,4.74,19.5,1.5,1
42,0,13,2.55,13.5,3.84,1
35,3.94,12.67,1.7,16.75,2.68,1
30.75,0.83,16.75,0.43,20.25,3.11,1
34,5.61,9.75,6.61,13.33,6.65,1
36.75,1.3,12,3,17.25,1.3,1
39.25,2.17,15,2.55,19.25,2.49,1
38.5,6.1,13.67,2.36,12.67,6.18,1
32,1.73,7,0.82,15,3.08,1
34.75,3.03,16.5,2.69,18,2.74,1
34,5.61,9.25,3.49,18,1.63,1
37.5,0.5,10.67,1.25,19.67,1.25,1
41.2,1.72,14.8,2.48,20.5,1.5,1
38.33,5.91,9.67,1.7,18,1.41,1
32,1.22,15,0,18.5,1.5,1
33,5.2,17,2.74,16.5,2.96,1
35.75,4.49,13.67,1.25,17,3.67,1
38.5,1.5,15.75,3.56,17,3.54,1
41.5,1.5,15,2.16,16.33,2.36,1
35.25,4.44,9.67,5.56,17,1.41,1
34.25,2.38,16.5,1.5,15.5,2.06,1
32.33,7.13,12.5,4.15,13.33,2.49,1
38,1.22,9.25,2.86,20.75,2.49,1
42.25,0.43,11.25,3.9,21,0,1
42,0,13.33,1.25,14.75,5.36,1
36.5,2.29,10.5,5.02,17,2.24,1
33.75,2.28,18.5,1.5,16.25,1.3,1
33.25,5.76,11.5,6.42,19.5,1.5,1
37.5,1.12,12.75,3.27,20,1.22,1
41.5,1.5,11,5.24,18.25,1.79,1
33,5.39,10.67,3.86,16,3.74,1
33.5,1.5,18,0,20,1.73,1
34.75,5.85,17.5,3.77,14.5,3.84,1
33.5,2.5,9.33,3.68,19.67,1.25,1
40,0.82,7.33,3.3,20.5,0.5,1
41.67,0.47,15.5,0.5,18.25,3.63,1
38,2.12,10.67,3.3,15.25,1.79,1
33.67,3.3,16.5,1.66,18,0,1
36.25,4.82,13,3,16,2.45,1
37,3.39,13.5,2.69,18.5,1.8,1
41.5,2.18,15.33,0.47,19,0,1
43.33,1.25,9.5,4.5,17,3.74,1
31,1.22,12.75,2.86,18.25,0.43,1
31.25,1.3,18.5,0.87,17.25,2.86,1
36.5,4.03,14.5,0.5,15,3.67,1
38,0.82,8.5,1.5,20,1.73,1
42,0,11.33,2.05,22,1,1
39.4,4.18,10.5,4.39,17.67,1.89,1
35,2.12,10.67,2.36,16.25,6.53,1
30,1.63,8.33,4.92,14.5,6.65,1
34.25,1.79,9.5,4.27,16,3.67,1
39.25,1.64,12,3.08,16.25,3.49,1
43.25,1.79,15,2.12,12.25,2.86,1
35.33,4.78,12.5,2.5,23,1,1
34,1.41,15.67,1.7,18.67,2.62,1
34.5,5.17,15,2.55,13.25,5.02,1
38,1.22,14,2.74,17.5,2.29,1
42.33,0.47,12,2,19.25,1.3,1
42.67,1.7,11.25,5.45,19.33,1.25,1
32,0.82,7.5,3.35,16.75,3.83,1
31.75,3.27,14.75,1.48,16,2.74,1
33.5,4.15,14.75,4.71,14.25,2.17,1
40.25,1.09,12,0.71,14,2.45,1
42,1.22,10.75,2.38,18.25,2.17,1
35.33,4.78,11,1,20,0,1
30.5,1.5,13.75,1.09,16,2.74,1
29.25,4.66,16,4.55,12,3.27,1
36.67,3.3,18.5,2.29,19.33,5.25,1
42.75,3.34,12.25,2.77,16.25,2.05,1
34,3.74,13.33,1.25,16,2,1
33,0,15,2.45,15,2.45,1
35.2,2.23,14.5,2.29,13.2,2.93,1
28.33,1.7,15.5,1.66,16,2.83,1
40.2,1.6,15.67,2.62,16.6,3.01,1
43.5,1.5,5.67,3.4,22,1,1
34.67,5.25,11.75,4.97,14,1.41,1
33,0,15,2.45,16,4.24,1
34,7.35,17.67,3.68,19,2.55,1
36.75,1.3,12.33,1.89,12.67,8.99,1
41.25,1.3,10.75,1.79,11,5.24,1
42.5,0.87,16.5,2.6,11.5,5.12,1
36,2.24,14.67,2.05,11.33,6.8,1
